Geno	Mean_Temp	Diurinal_Range	Isothermality	Temp_Seasonality	Max_Temp	Min_Temp	Temp_Range	Temp_Wettest_Quarter	Temp_Driest_Quarter	Temp_Warmest_Quarter	Temp_Coldest_Quarter	Precipitation	Precip._Wettest_Month	Precip._Driest_Month	Precip_Seasonality	Precip_Wettest_Quarter	Precip_Driest_Quarter	Precip_Warmest_Quarter	Precip_Coldest_Quarter	Full_class
KTMC-12-2	6.96666669845581	7.28999996185303	27.622007369995103	685.3189697265619	21.247999191284197	-5.14400005340576	26.3919982910156	2.7093334197998	13.4286670684814	15.3746662139893	-1.4873332977294902	2334.0	343.0	64.0	55.141475677490206	997.0	226.0	231.0	830.0	farNorth
KTMC-12-3	6.96666669845581	7.28999996185303	27.622007369995103	685.3189697265619	21.247999191284197	-5.14400005340576	26.3919982910156	2.7093334197998	13.4286670684814	15.3746662139893	-1.4873332977294902	2334.0	343.0	64.0	55.141475677490206	997.0	226.0	231.0	830.0	farNorth
KTMC-12-5	6.96666669845581	7.28999996185303	27.622007369995103	685.3189697265619	21.247999191284197	-5.14400005340576	26.3919982910156	2.7093334197998	13.4286670684814	15.3746662139893	-1.4873332977294902	2334.0	343.0	64.0	55.141475677490206	997.0	226.0	231.0	830.0	farNorth
LILA-26-1	5.54333353042603	9.90733337402344	33.0552978515625	740.02099609375	22.2080001831055	-7.76399993896484	29.972000122070302	-2.89199995994568	14.3600006103516	14.615333557128901	-3.40400004386902	1048.0	152.0	47.0	43.9892349243164	418.0	149.0	152.0	356.0	farNorth
LILA-26-2	5.54333353042603	9.90733337402344	33.0552978515625	740.02099609375	22.2080001831055	-7.76399993896484	29.972000122070302	-2.89199995994568	14.3600006103516	14.615333557128901	-3.40400004386902	1048.0	152.0	47.0	43.9892349243164	418.0	149.0	152.0	356.0	farNorth
LILA-26-3	5.54333353042603	9.90733337402344	33.0552978515625	740.02099609375	22.2080001831055	-7.76399993896484	29.972000122070302	-2.89199995994568	14.3600006103516	14.615333557128901	-3.40400004386902	1048.0	152.0	47.0	43.9892349243164	418.0	149.0	152.0	356.0	farNorth
LILA-26-4	5.54333353042603	9.90733337402344	33.0552978515625	740.02099609375	22.2080001831055	-7.76399993896484	29.972000122070302	-2.89199995994568	14.3600006103516	14.615333557128901	-3.40400004386902	1048.0	152.0	47.0	43.9892349243164	418.0	149.0	152.0	356.0	farNorth
LILA-26-5	5.54333353042603	9.90733337402344	33.0552978515625	740.02099609375	22.2080001831055	-7.76399993896484	29.972000122070302	-2.89199995994568	14.3600006103516	14.615333557128901	-3.40400004386902	1048.0	152.0	47.0	43.9892349243164	418.0	149.0	152.0	356.0	farNorth
LILB-26-1	6.24816656112671	9.816999435424801	32.850353240966804	737.1582641601559	22.847999572753896	-7.03599977493286	29.8839988708496	-2.20333337783813	15.2239999771118	15.2239999771118	-2.7786667346954306	999.0	148.0	41.0	48.566226959228494	414.0	135.0	135.0	352.0	farNorth
LILB-26-3	6.24816656112671	9.816999435424801	32.850353240966804	737.1582641601559	22.847999572753896	-7.03599977493286	29.8839988708496	-2.20333337783813	15.2239999771118	15.2239999771118	-2.7786667346954306	999.0	148.0	41.0	48.566226959228494	414.0	135.0	135.0	352.0	farNorth
LILB-26-4	6.24816656112671	9.816999435424801	32.850353240966804	737.1582641601559	22.847999572753896	-7.03599977493286	29.8839988708496	-2.20333337783813	15.2239999771118	15.2239999771118	-2.7786667346954306	999.0	148.0	41.0	48.566226959228494	414.0	135.0	135.0	352.0	farNorth
LILB-26-5	6.24816656112671	9.816999435424801	32.850353240966804	737.1582641601559	22.847999572753896	-7.03599977493286	29.8839988708496	-2.20333337783813	15.2239999771118	15.2239999771118	-2.7786667346954306	999.0	148.0	41.0	48.566226959228494	414.0	135.0	135.0	352.0	farNorth
LILC-26-1	6.80916690826416	9.75433349609375	32.5535087585449	741.0575561523441	23.5200004577637	-6.4439997673034695	29.9640007019043	-1.65933334827423	15.8666667938232	15.8666667938232	-2.30666661262512	954.0	144.0	37.0	52.9677963256836	412.0	120.0	120.0	351.0	farNorth
LILC-26-2	6.80916690826416	9.75433349609375	32.5535087585449	741.0575561523441	23.5200004577637	-6.4439997673034695	29.9640007019043	-1.65933334827423	15.8666667938232	15.8666667938232	-2.30666661262512	954.0	144.0	37.0	52.9677963256836	412.0	120.0	120.0	351.0	farNorth
LILC-26-3	6.80916690826416	9.75433349609375	32.5535087585449	741.0575561523441	23.5200004577637	-6.4439997673034695	29.9640007019043	-1.65933334827423	15.8666667938232	15.8666667938232	-2.30666661262512	954.0	144.0	37.0	52.9677963256836	412.0	120.0	120.0	351.0	farNorth
LILC-26-4	6.80916690826416	9.75433349609375	32.5535087585449	741.0575561523441	23.5200004577637	-6.4439997673034695	29.9640007019043	-1.65933334827423	15.8666667938232	15.8666667938232	-2.30666661262512	954.0	144.0	37.0	52.9677963256836	412.0	120.0	120.0	351.0	farNorth
LILC-26-5	6.80916690826416	9.75433349609375	32.5535087585449	741.0575561523441	23.5200004577637	-6.4439997673034695	29.9640007019043	-1.65933334827423	15.8666667938232	15.8666667938232	-2.30666661262512	954.0	144.0	37.0	52.9677963256836	412.0	120.0	120.0	351.0	farNorth
LILD-26-2	7.61716651916504	9.26433372497559	31.4087791442871	733.855590820312	24.1480007171631	-5.34800004959106	29.496000289917003	-0.768000066280365	16.6266670227051	16.6266670227051	-1.41133332252502	1133.0	185.0	37.0	58.8215942382812	516.0	121.0	121.0	434.0	farNorth
LILD-26-3	7.61716651916504	9.26433372497559	31.4087791442871	733.855590820312	24.1480007171631	-5.34800004959106	29.496000289917003	-0.768000066280365	16.6266670227051	16.6266670227051	-1.41133332252502	1133.0	185.0	37.0	58.8215942382812	516.0	121.0	121.0	434.0	farNorth
LILD-26-4	7.61716651916504	9.26433372497559	31.4087791442871	733.855590820312	24.1480007171631	-5.34800004959106	29.496000289917003	-0.768000066280365	16.6266670227051	16.6266670227051	-1.41133332252502	1133.0	185.0	37.0	58.8215942382812	516.0	121.0	121.0	434.0	farNorth
LILD-26-5	7.61716651916504	9.26433372497559	31.4087791442871	733.855590820312	24.1480007171631	-5.34800004959106	29.496000289917003	-0.768000066280365	16.6266670227051	16.6266670227051	-1.41133332252502	1133.0	185.0	37.0	58.8215942382812	516.0	121.0	121.0	434.0	farNorth
MCMN-27-2	10.0463542938232	9.16249942779541	36.945564270019496	572.086669921875	24.2062492370605	-0.59375	24.7999992370605	3.60104155540466	16.984375	17.0270843505859	3.12604188919067	1834.0	282.0	62.0	47.336696624755895	756.0	212.0	216.0	642.0	farNorth
MCMN-27-3	10.0463542938232	9.16249942779541	36.945564270019496	572.086669921875	24.2062492370605	-0.59375	24.7999992370605	3.60104155540466	16.984375	17.0270843505859	3.12604188919067	1834.0	282.0	62.0	47.336696624755895	756.0	212.0	216.0	642.0	farNorth
MCMN-27-4	10.0463542938232	9.16249942779541	36.945564270019496	572.086669921875	24.2062492370605	-0.59375	24.7999992370605	3.60104155540466	16.984375	17.0270843505859	3.12604188919067	1834.0	282.0	62.0	47.336696624755895	756.0	212.0	216.0	642.0	farNorth
MCMN-27-5	10.0463542938232	9.16249942779541	36.945564270019496	572.086669921875	24.2062492370605	-0.59375	24.7999992370605	3.60104155540466	16.984375	17.0270843505859	3.12604188919067	1834.0	282.0	62.0	47.336696624755895	756.0	212.0	216.0	642.0	farNorth
MTSM-27-1	10.38596534729	9.30964946746826	36.9353370666504	583.1982421875	24.794736862182603	-0.41052633523940996	25.205263137817397	3.7868421077728303	17.5622806549072	17.5622806549072	3.35877180099487	1637.0	235.0	58.0	43.7767486572266	654.0	202.0	202.0	576.0	farNorth
MTSM-27-3	10.38596534729	9.30964946746826	36.9353370666504	583.1982421875	24.794736862182603	-0.41052633523940996	25.205263137817397	3.7868421077728303	17.5622806549072	17.5622806549072	3.35877180099487	1637.0	235.0	58.0	43.7767486572266	654.0	202.0	202.0	576.0	farNorth
NHTA-27-2	5.999000072479251	9.399333000183109	30.5848407745361	752.1593627929691	23.003999710082997	-7.72800016403198	30.732000350952102	-2.5113334655761697	14.8533334732056	15.1786670684814	-3.25600004196167	809.0	118.0	36.0	43.289344787597706	333.0	116.0	122.0	286.0	farNorth
NHTA-27-3	5.999000072479251	9.399333000183109	30.5848407745361	752.1593627929691	23.003999710082997	-7.72800016403198	30.732000350952102	-2.5113334655761697	14.8533334732056	15.1786670684814	-3.25600004196167	809.0	118.0	36.0	43.289344787597706	333.0	116.0	122.0	286.0	farNorth
NHTA-27-4	5.999000072479251	9.399333000183109	30.5848407745361	752.1593627929691	23.003999710082997	-7.72800016403198	30.732000350952102	-2.5113334655761697	14.8533334732056	15.1786670684814	-3.25600004196167	809.0	118.0	36.0	43.289344787597706	333.0	116.0	122.0	286.0	farNorth
NHTA-27-5	5.999000072479251	9.399333000183109	30.5848407745361	752.1593627929691	23.003999710082997	-7.72800016403198	30.732000350952102	-2.5113334655761697	14.8533334732056	15.1786670684814	-3.25600004196167	809.0	118.0	36.0	43.289344787597706	333.0	116.0	122.0	286.0	farNorth
NHTB-27-1	5.44783353805542	9.03499984741211	30.2376174926758	728.300659179688	22.1159992218018	-7.76399993896484	29.8799991607666	-2.7266666889190696	14.261333465576199	14.305999755859402	-3.4173333644866903	997.0	147.0	42.0	43.939510345459006	407.0	137.0	141.0	348.0	farNorth
NHTB-27-3	5.44783353805542	9.03499984741211	30.2376174926758	728.300659179688	22.1159992218018	-7.76399993896484	29.8799991607666	-2.7266666889190696	14.261333465576199	14.305999755859402	-3.4173333644866903	997.0	147.0	42.0	43.939510345459006	407.0	137.0	141.0	348.0	farNorth
NHTB-27-4	5.44783353805542	9.03499984741211	30.2376174926758	728.300659179688	22.1159992218018	-7.76399993896484	29.8799991607666	-2.7266666889190696	14.261333465576199	14.305999755859402	-3.4173333644866903	997.0	147.0	42.0	43.939510345459006	407.0	137.0	141.0	348.0	farNorth
Nisqually-1	10.3605003356934	10.6630001068115	43.60075378417971	514.10400390625	24.899999618530302	0.44400000572204606	24.455999374389602	4.77400016784668	16.705999374389602	16.784000396728498	4.3206667900085405	1218.0	190.0	22.0	61.35209655761721	560.0	97.0	102.0	513.0	nearNorth
SKWA-24-2	6.93993043899536	7.84305572509766	33.0698051452637	592.409973144531	20.720832824707	-2.9958333969116198	23.716667175293	0.473611116409302	14.2951393127441	14.395138740539599	0.207638815045357	1674.0	251.0	64.0	45.1060981750488	660.0	207.0	219.0	564.0	farNorth
SKWA-24-3	6.93993043899536	7.84305572509766	33.0698051452637	592.409973144531	20.720832824707	-2.9958333969116198	23.716667175293	0.473611116409302	14.2951393127441	14.395138740539599	0.207638815045357	1674.0	251.0	64.0	45.1060981750488	660.0	207.0	219.0	564.0	farNorth
SKWA-24-4	6.93993043899536	7.84305572509766	33.0698051452637	592.409973144531	20.720832824707	-2.9958333969116198	23.716667175293	0.473611116409302	14.2951393127441	14.395138740539599	0.207638815045357	1674.0	251.0	64.0	45.1060981750488	660.0	207.0	219.0	564.0	farNorth
SKWA-24-5	6.93993043899536	7.84305572509766	33.0698051452637	592.409973144531	20.720832824707	-2.9958333969116198	23.716667175293	0.473611116409302	14.2951393127441	14.395138740539599	0.207638815045357	1674.0	251.0	64.0	45.1060981750488	660.0	207.0	219.0	564.0	farNorth
SKWB-24-2	6.93993043899536	7.84305572509766	33.0698051452637	592.409973144531	20.720832824707	-2.9958333969116198	23.716667175293	0.473611116409302	14.2951393127441	14.395138740539599	0.207638815045357	1674.0	251.0	64.0	45.1060981750488	660.0	207.0	219.0	564.0	farNorth
SKWB-24-3	6.93993043899536	7.84305572509766	33.0698051452637	592.409973144531	20.720832824707	-2.9958333969116198	23.716667175293	0.473611116409302	14.2951393127441	14.395138740539599	0.207638815045357	1674.0	251.0	64.0	45.1060981750488	660.0	207.0	219.0	564.0	farNorth
SKWB-24-5	6.93993043899536	7.84305572509766	33.0698051452637	592.409973144531	20.720832824707	-2.9958333969116198	23.716667175293	0.473611116409302	14.2951393127441	14.395138740539599	0.207638815045357	1674.0	251.0	64.0	45.1060981750488	660.0	207.0	219.0	564.0	farNorth
SKWC-24-1	6.93993043899536	7.84305572509766	33.0698051452637	592.409973144531	20.720832824707	-2.9958333969116198	23.716667175293	0.473611116409302	14.2951393127441	14.395138740539599	0.207638815045357	1674.0	251.0	64.0	45.1060981750488	660.0	207.0	219.0	564.0	farNorth
SKWD-24-1	7.03466653823853	7.51599979400635	31.8043327331543	603.317687988281	20.8759994506836	-2.75600004196167	23.631999969482397	0.43866664171218894	14.5266666412354	14.5853328704834	0.127333343029022	1673.0	250.0	64.0	44.708919525146506	658.0	207.0	219.0	562.0	farNorth
SKWD-24-3	7.03466653823853	7.51599979400635	31.8043327331543	603.317687988281	20.8759994506836	-2.75600004196167	23.631999969482397	0.43866664171218894	14.5266666412354	14.5853328704834	0.127333343029022	1673.0	250.0	64.0	44.708919525146506	658.0	207.0	219.0	562.0	farNorth
SKWD-24-4	7.03466653823853	7.51599979400635	31.8043327331543	603.317687988281	20.8759994506836	-2.75600004196167	23.631999969482397	0.43866664171218894	14.5266666412354	14.5853328704834	0.127333343029022	1673.0	250.0	64.0	44.708919525146506	658.0	207.0	219.0	562.0	farNorth
SKWD-24-5	7.03466653823853	7.51599979400635	31.8043327331543	603.317687988281	20.8759994506836	-2.75600004196167	23.631999969482397	0.43866664171218894	14.5266666412354	14.5853328704834	0.127333343029022	1673.0	250.0	64.0	44.708919525146506	658.0	207.0	219.0	562.0	farNorth
SKWE-24-1	6.61599969863892	8.02200031280518	33.4138603210449	595.458923339844	20.5559997558594	-3.45199990272522	24.007999420166	0.11666664481163001	14.0086660385132	14.0759992599487	-0.178666666150093	1644.0	246.0	63.0	44.7198638916016	646.0	205.0	217.0	551.0	farNorth
SKWE-24-2	6.61599969863892	8.02200031280518	33.4138603210449	595.458923339844	20.5559997558594	-3.45199990272522	24.007999420166	0.11666664481163001	14.0086660385132	14.0759992599487	-0.178666666150093	1644.0	246.0	63.0	44.7198638916016	646.0	205.0	217.0	551.0	farNorth
SKWE-24-3	6.61599969863892	8.02200031280518	33.4138603210449	595.458923339844	20.5559997558594	-3.45199990272522	24.007999420166	0.11666664481163001	14.0086660385132	14.0759992599487	-0.178666666150093	1644.0	246.0	63.0	44.7198638916016	646.0	205.0	217.0	551.0	farNorth
SKWE-24-4	6.61599969863892	8.02200031280518	33.4138603210449	595.458923339844	20.5559997558594	-3.45199990272522	24.007999420166	0.11666664481163001	14.0086660385132	14.0759992599487	-0.178666666150093	1644.0	246.0	63.0	44.7198638916016	646.0	205.0	217.0	551.0	farNorth
SKWE-24-5	6.61599969863892	8.02200031280518	33.4138603210449	595.458923339844	20.5559997558594	-3.45199990272522	24.007999420166	0.11666664481163001	14.0086660385132	14.0759992599487	-0.178666666150093	1644.0	246.0	63.0	44.7198638916016	646.0	205.0	217.0	551.0	farNorth
SKWF-24-3	6.61599969863892	8.02200031280518	33.4138603210449	595.458923339844	20.5559997558594	-3.45199990272522	24.007999420166	0.11666664481163001	14.0086660385132	14.0759992599487	-0.178666666150093	1644.0	246.0	63.0	44.7198638916016	646.0	205.0	217.0	551.0	farNorth
SKWF-24-4	6.61599969863892	8.02200031280518	33.4138603210449	595.458923339844	20.5559997558594	-3.45199990272522	24.007999420166	0.11666664481163001	14.0086660385132	14.0759992599487	-0.178666666150093	1644.0	246.0	63.0	44.7198638916016	646.0	205.0	217.0	551.0	farNorth
SKWF-24-5	6.61599969863892	8.02200031280518	33.4138603210449	595.458923339844	20.5559997558594	-3.45199990272522	24.007999420166	0.11666664481163001	14.0086660385132	14.0759992599487	-0.178666666150093	1644.0	246.0	63.0	44.7198638916016	646.0	205.0	217.0	551.0	farNorth
SLMB-28-1	8.43533325195312	8.010666847229	35.717258453369105	535.5853271484381	21.676000595092802	-0.751999974250793	22.428001403808604	2.65333318710327	15.0166664123535	15.1193332672119	2.11266660690308	2275.0	373.0	57.0	57.3313674926758	994.0	217.0	229.0	840.0	farNorth
SLMB-28-2	8.43533325195312	8.010666847229	35.717258453369105	535.5853271484381	21.676000595092802	-0.751999974250793	22.428001403808604	2.65333318710327	15.0166664123535	15.1193332672119	2.11266660690308	2275.0	373.0	57.0	57.3313674926758	994.0	217.0	229.0	840.0	farNorth
SLMB-28-3	8.43533325195312	8.010666847229	35.717258453369105	535.5853271484381	21.676000595092802	-0.751999974250793	22.428001403808604	2.65333318710327	15.0166664123535	15.1193332672119	2.11266660690308	2275.0	373.0	57.0	57.3313674926758	994.0	217.0	229.0	840.0	farNorth
SLMB-28-4	8.43533325195312	8.010666847229	35.717258453369105	535.5853271484381	21.676000595092802	-0.751999974250793	22.428001403808604	2.65333318710327	15.0166664123535	15.1193332672119	2.11266660690308	2275.0	373.0	57.0	57.3313674926758	994.0	217.0	229.0	840.0	farNorth
SLMC-28-1	7.863333225250241	8.21533298492432	36.7280616760254	524.195068359375	21.1000003814697	-1.26800000667572	22.368000030517603	2.25333333015442	14.384666442871099	14.4213333129883	1.75466668605804	2126.0	347.0	55.0	56.75581359863279	923.0	209.0	219.0	782.0	farNorth
SLMC-28-2	7.863333225250241	8.21533298492432	36.7280616760254	524.195068359375	21.1000003814697	-1.26800000667572	22.368000030517603	2.25333333015442	14.384666442871099	14.4213333129883	1.75466668605804	2126.0	347.0	55.0	56.75581359863279	923.0	209.0	219.0	782.0	farNorth
SLMC-28-3	7.863333225250241	8.21533298492432	36.7280616760254	524.195068359375	21.1000003814697	-1.26800000667572	22.368000030517603	2.25333333015442	14.384666442871099	14.4213333129883	1.75466668605804	2126.0	347.0	55.0	56.75581359863279	923.0	209.0	219.0	782.0	farNorth
SLMD-28-1	8.47733306884766	7.82733345031738	35.4113883972168	530.9072265625	21.527999877929698	-0.5760000348091129	22.104000091552702	2.73866653442383	14.994667053222699	15.068666458129899	2.16866660118103	2325.0	382.0	58.0	57.1484451293945	1016.0	225.0	235.0	855.0	farNorth
SLMD-28-3	8.47733306884766	7.82733345031738	35.4113883972168	530.9072265625	21.527999877929698	-0.5760000348091129	22.104000091552702	2.73866653442383	14.994667053222699	15.068666458129899	2.16866660118103	2325.0	382.0	58.0	57.1484451293945	1016.0	225.0	235.0	855.0	farNorth
SLMD-28-4	8.47733306884766	7.82733345031738	35.4113883972168	530.9072265625	21.527999877929698	-0.5760000348091129	22.104000091552702	2.73866653442383	14.994667053222699	15.068666458129899	2.16866660118103	2325.0	382.0	58.0	57.1484451293945	1016.0	225.0	235.0	855.0	farNorth
SQMA-25-1	8.907999992370609	7.09866666793823	30.2689189910889	599.8558349609381	22.4479999542236	-1.00400006771088	23.4519996643066	2.2760000228881805	16.2140007019043	16.3400001525879	1.7879999876022301	2300.0	393.0	61.0	59.6047515869141	1033.0	208.0	213.0	856.0	farNorth
SQMA-25-2	8.907999992370609	7.09866666793823	30.2689189910889	599.8558349609381	22.4479999542236	-1.00400006771088	23.4519996643066	2.2760000228881805	16.2140007019043	16.3400001525879	1.7879999876022301	2300.0	393.0	61.0	59.6047515869141	1033.0	208.0	213.0	856.0	farNorth
